id,user_id,exercise_id,sets,reps,weight,date
665,1,19,1,7,20.0,2017-02-01
666,1,19,1,5,25.0,2017-02-01
667,1,19,1,3,27.5,2017-02-01
668,1,6,1,8,30.0,2017-02-06
669,1,6,3,15,70.0,2017-02-06
670,1,18,1,8,15.0,2017-02-06
671,1,18,3,15,30.0,2017-02-06
672,1,27,1,8,12.5,2017-02-06
673,1,27,3,15,22.5,2017-02-06
674,1,9,1,8,15.0,2017-02-06
675,1,9,3,15,30.0,2017-02-06
676,1,21,3,15,30.0,2017-02-06
677,1,55,3,1,0.0,2017-02-06
678,1,1,3,15,20.0,2017-02-06
679,1,53,3,100,0.0,2017-02-06
680,1,13,3,15,30.0,2017-02-06
681,1,20,3,6,6.0,2017-02-06
682,1,7,2,15,60.5,2017-02-06
683,1,7,1,8,60.5,2017-02-06
684,1,19,1,15,20.0,2017-02-06
685,1,19,1,6,20.0,2017-02-06
686,1,19,1,5,20.0,2017-02-06
687,1,6,1,8,30.0,2017-02-08
688,1,6,3,15,70.0,2017-02-08
689,1,18,1,8,15.0,2017-02-08
690,1,18,3,15,30.0,2017-02-08
691,1,27,1,8,12.5,2017-02-08
692,1,27,3,15,22.5,2017-02-08
693,1,9,1,8,15.0,2017-02-08
694,1,9,3,15,30.0,2017-02-08
695,1,21,3,15,30.0,2017-02-08
696,1,55,3,1,0.0,2017-02-08
697,1,1,3,15,20.0,2017-02-08
698,1,53,3,100,0.0,2017-02-08
699,1,13,3,15,30.0,2017-02-08
700,1,20,3,6,6.0,2017-02-08
701,1,7,3,15,60.5,2017-02-08
702,1,19,1,15,20.0,2017-02-08
703,1,19,1,9,20.0,2017-02-08
704,1,19,1,7,20.0,2017-02-08
705,1,6,1,8,30.0,2017-02-11
706,1,6,3,15,70.0,2017-02-11
707,1,41,3,8,0.0,2017-02-11
708,1,18,1,8,15.0,2017-02-11
709,1,18,2,15,27.5,2017-02-11
710,1,18,1,15,30.0,2017-02-11
711,1,26,3,8,0.0,2017-02-11
712,1,20,3,6,6.0,2017-02-11
713,1,1,3,15,20.0,2017-02-11
714,1,53,3,100,0.0,2017-02-11
715,1,13,3,15,30.0,2017-02-11
716,1,55,3,1,0.0,2017-02-11
717,1,21,3,15,30.0,2017-02-11
718,1,7,3,15,60.5,2017-02-11
719,1,19,2,15,20.0,2017-02-11
720,1,19,1,6,20.0,2017-02-11
721,1,41,3,8,0.0,2017-02-13
722,1,6,1,8,30.0,2017-02-13
723,1,6,3,15,70.0,2017-02-13
724,1,18,1,12,15.0,2017-02-13
725,1,18,3,15,30.0,2017-02-13
726,1,26,3,8,0.0,2017-02-13
727,1,9,1,8,15.0,2017-02-13
728,1,9,3,15,30.0,2017-02-13
729,1,27,1,8,12.5,2017-02-13
730,1,27,3,15,22.5,2017-02-13
731,1,20,3,5,12.0,2017-02-13
732,1,55,3,1,0.0,2017-02-13
733,1,21,3,15,30.0,2017-02-13
734,1,53,3,100,0.0,2017-02-13
735,1,22,3,15,10.0,2017-02-13
736,1,28,3,15,5.0,2017-02-13
737,1,7,3,15,60.5,2017-02-13
738,1,19,1,15,20.0,2017-02-13
739,1,19,1,7,20.0,2017-02-13
740,1,19,1,9,20.0,2017-02-13
741,1,42,1,8,40.0,2017-02-15
742,1,42,1,10,80.0,2017-02-15
743,1,42,1,8,90.0,2017-02-15
744,1,42,1,6,100.0,2017-02-15
745,1,42,1,4,110.0,2017-02-15
746,1,41,4,8,0.0,2017-02-15
747,1,10,1,8,40.0,2017-02-15
748,1,10,1,10,70.0,2017-02-15
749,1,10,1,8,80.0,2017-02-15
750,1,10,1,6,90.0,2017-02-15
751,1,10,1,4,100.0,2017-02-15
752,1,26,4,8,0.0,2017-02-15
753,1,18,1,8,20.0,2017-02-15
754,1,18,1,10,35.0,2017-02-15
755,1,18,1,8,40.0,2017-02-15
756,1,18,1,6,45.0,2017-02-15
757,1,18,1,4,50.0,2017-02-15
758,1,1,1,8,15.0,2017-02-15
759,1,1,1,10,27.5,2017-02-15
760,1,1,1,8,35.0,2017-02-15
761,1,1,1,6,42.5,2017-02-15
762,1,1,1,4,50.0,2017-02-15
763,1,21,4,8,40.0,2017-02-15
764,1,33,4,8,25.0,2017-02-15
765,1,53,4,150,0.0,2017-02-15
766,1,43,4,12,4.0,2017-02-15
767,1,44,1,10,30.0,2017-02-15
768,1,44,1,8,35.0,2017-02-15
769,1,44,1,6,42.5,2017-02-15
770,1,44,1,4,50.0,2017-02-15
771,1,56,1,10,15.0,2017-02-15
772,1,56,1,8,20.0,2017-02-15
773,1,56,1,6,25.0,2017-02-15
774,1,56,1,4,30.0,2017-02-15
775,1,18,3,8,30.0,2017-02-22
776,1,6,3,8,70.0,2017-02-22
777,1,98,1,8,45.0,2017-02-25
778,1,98,3,8,70.0,2017-02-25
779,1,58,3,10,20.0,2017-02-25
780,1,59,3,10,10.0,2017-02-25
781,1,60,3,6,35.0,2017-02-25
782,1,60,1,6,40.0,2017-02-25
783,1,61,3,10,0.0,2017-02-25
784,1,62,3,8,13.2,2017-02-25
785,1,63,3,8,13.2,2017-02-25
786,1,64,2,8,15.0,2017-02-25
787,1,65,1,8,15.0,2017-02-25
788,1,45,4,8,0.0,2017-02-28
789,1,46,4,1,20.0,2017-02-28
790,1,47,4,10,30.0,2017-02-28
791,1,36,4,8,30.86,2017-02-28
792,1,48,4,10,0.0,2017-02-28
793,1,50,2,10,20.0,2017-02-28
794,1,49,3,5,6.0,2017-02-28
795,1,51,1,6,25.0,2017-02-28
796,1,35,4,8,26.0,2017-03-01
797,1,96,4,8,35.27,2017-03-01
798,1,86,4,10,0.0,2017-03-01
799,1,26,4,10,10.0,2017-03-01
800,1,45,4,8,0.0,2017-03-08
801,1,46,4,1,20.0,2017-03-08
802,1,47,4,10,30.0,2017-03-08
803,1,36,4,8,30.86,2017-03-08
804,1,48,4,10,0.0,2017-03-08
805,1,50,2,10,20.0,2017-03-08
806,1,49,3,5,4.0,2017-03-08
807,1,51,1,6,25.0,2017-03-08
808,1,73,4,6,95.0,2017-03-09
809,1,42,4,6,35.0,2017-03-09
810,1,60,4,8,25.0,2017-03-09
811,1,77,4,8,5.0,2017-03-09
812,1,98,1,8,45.0,2017-03-11
813,1,98,3,8,70.0,2017-03-11
814,1,58,3,10,20.0,2017-03-11
815,1,59,3,10,10.0,2017-03-11
816,1,60,3,6,35.0,2017-03-11
817,1,60,1,6,40.0,2017-03-11
818,1,63,3,8,13.2,2017-03-11
819,1,62,3,8,13.2,2017-03-11
820,1,64,2,8,15.0,2017-03-11
821,1,65,1,8,15.0,2017-03-11
822,1,75,4,10,61.6,2017-03-15
823,1,96,4,10,35.2,2017-03-15
824,1,86,4,10,0.0,2017-03-15
825,1,26,3,10,10.0,2017-03-15
826,1,45,4,8,0.0,2017-03-17
827,1,46,4,1,20.0,2017-03-17
828,1,47,3,10,30.0,2017-03-17
829,1,36,4,8,30.8,2017-03-17
830,1,48,3,6,0.0,2017-03-17
831,1,49,3,5,5.0,2017-03-17
832,1,50,2,10,20.0,2017-03-17
833,1,51,1,6,25.0,2017-03-17
834,1,45,4,8,0.0,2017-03-18
835,1,46,4,1,20.0,2017-03-18
836,1,47,4,10,30.0,2017-03-18
837,1,36,4,8,35.2,2017-03-18
838,1,48,3,6,0.0,2017-03-18
839,1,49,3,5,6.0,2017-03-18
840,1,50,1,10,10.0,2017-03-18
841,1,50,1,10,15.0,2017-03-18
842,1,51,1,1,25.0,2017-03-18
843,1,57,4,8,70.0,2017-03-20
844,1,58,3,10,20.0,2017-03-20
845,1,59,3,10,10.0,2017-03-20
846,1,60,2,6,35.0,2017-03-20
847,1,60,2,6,40.0,2017-03-20
848,1,67,3,8,13.2,2017-03-20
849,1,61,3,10,0.0,2017-03-20
850,1,62,3,8,13.2,2017-03-20
851,1,64,3,10,25.0,2017-03-20
852,1,65,3,10,25.0,2017-03-20
853,1,83,4,12,5.0,2017-03-21
854,1,86,4,10,0.0,2017-03-21
855,1,93,2,10,50.0,2017-03-21
856,1,93,2,10,57.0,2017-03-21
857,1,97,4,6,0.0,2017-03-21
858,1,96,4,10,35.2,2017-03-21
859,1,94,2,2,300.0,2017-03-21
860,1,45,1,8,0.0,2017-03-22
861,1,91,3,4,0.0,2017-03-22
862,1,46,3,1,20.0,2017-03-22
863,1,47,3,10,30.0,2017-03-22
864,1,36,4,8,30.0,2017-03-22
865,1,48,3,6,0.0,2017-03-22
866,1,49,3,5,8.0,2017-03-22
867,1,50,1,10,26.0,2017-03-22
868,1,50,1,10,20.0,2017-03-22
869,1,51,1,6,25.0,2017-03-22
870,1,73,4,6,65.0,2017-03-24
871,1,42,4,6,30.0,2017-03-24
872,1,60,4,8,25.0,2017-03-24
873,1,77,4,8,5.0,2017-03-24
874,1,102,4,1,60.0,2017-03-24
875,1,70,2,1,0.0,2017-03-24
876,1,84,2,1,0.0,2017-03-24
877,1,91,4,4,0.0,2017-03-28
878,1,46,4,1,20.0,2017-03-28
879,1,47,4,10,30.0,2017-03-28
880,1,36,4,8,30.8,2017-03-28
881,1,48,3,10,0.0,2017-03-28
882,1,49,3,5,6.0,2017-03-28
883,1,50,2,10,25.0,2017-03-28
884,1,51,1,6,25.0,2017-03-28
885,1,75,4,6,61.6,2017-03-29
886,1,41,4,10,26.4,2017-03-29
887,1,86,4,10,0.0,2017-03-29
888,1,83,4,12,5.0,2017-03-29
889,1,85,4,10,0.0,2017-03-29
890,1,6,1,10,40.0,2017-04-02
891,1,6,1,8,80.0,2017-04-02
892,1,6,1,6,90.0,2017-04-02
893,1,6,1,4,100.0,2017-04-02
894,1,18,1,10,20.0,2017-04-02
895,1,18,1,8,40.0,2017-04-02
896,1,18,1,6,45.0,2017-04-02
897,1,18,1,4,50.0,2017-04-02
898,1,9,1,10,25.0,2017-04-02
899,1,9,1,8,50.0,2017-04-02
900,1,9,1,6,55.0,2017-04-02
901,1,9,1,4,60.0,2017-04-02
902,1,27,1,10,12.5,2017-04-02
903,1,27,1,8,25.0,2017-04-02
904,1,27,1,6,30.0,2017-04-02
905,1,27,1,4,35.0,2017-04-02
906,1,53,8,100,0.0,2017-04-02
907,1,90,4,20,4.0,2017-04-02
908,1,20,4,5,10.0,2017-04-02
909,1,14,4,10,50.0,2017-04-02
910,1,21,4,10,40.0,2017-04-02
911,1,30,1,10,5.0,2017-04-02
912,1,30,1,8,10.0,2017-04-02
913,1,30,1,6,15.0,2017-04-02
914,1,30,1,4,20.0,2017-04-02
915,1,28,1,10,2.5,2017-04-02
916,1,28,1,8,5.0,2017-04-02
917,1,28,1,6,7.5,2017-04-02
918,1,28,1,4,10.0,2017-04-02
919,1,82,3,8,0.0,2017-04-02
920,1,19,1,8,20.0,2017-04-02
921,1,19,1,6,25.0,2017-04-02
922,1,19,1,4,30.0,2017-04-02
923,1,7,1,8,77.0,2017-04-02
924,1,7,1,6,93.5,2017-04-02
925,1,7,1,4,99.0,2017-04-02
926,1,75,4,8,61.6,2017-04-05
927,1,41,4,8,25.0,2017-04-05
928,1,86,4,10,0.0,2017-04-05
929,1,83,4,8,5.0,2017-04-05
930,1,69,3,10,35.2,2017-04-13
931,1,78,3,6,0.0,2017-04-13
932,1,88,5,10,0.0,2017-04-13
933,1,35,5,6,125.0,2017-04-13
934,1,98,4,8,45.0,2017-04-13
935,1,101,5,6,85.0,2017-04-13
936,1,95,4,8,0.0,2017-04-13
937,1,94,3,4,250.0,2017-04-13
938,1,6,1,12,40.0,2017-04-15
939,1,6,1,10,80.0,2017-04-15
940,1,6,1,8,90.0,2017-04-15
941,1,6,1,6,100.0,2017-04-15
942,1,18,1,12,20.0,2017-04-15
943,1,18,1,10,40.0,2017-04-15
944,1,18,1,8,45.0,2017-04-15
945,1,18,1,6,50.0,2017-04-15
946,1,9,1,12,25.0,2017-04-15
947,1,9,1,10,50.0,2017-04-15
948,1,9,1,8,55.0,2017-04-15
949,1,9,1,6,60.0,2017-04-15
950,1,27,1,12,12.5,2017-04-15
951,1,27,1,10,25.0,2017-04-15
952,1,27,1,8,30.0,2017-04-15
953,1,27,1,6,35.0,2017-04-15
954,1,21,4,10,40.0,2017-04-15
955,1,53,8,125,0.0,2017-04-15
956,1,28,1,12,2.5,2017-04-15
957,1,28,1,10,5.0,2017-04-15
958,1,28,1,8,7.5,2017-04-15
959,1,28,1,6,10.0,2017-04-15
960,1,20,4,5,10.0,2017-04-15
961,1,14,4,10,50.0,2017-04-15
962,1,30,1,12,5.0,2017-04-15
963,1,30,1,10,10.0,2017-04-15
964,1,30,1,8,15.0,2017-04-15
965,1,30,1,6,20.0,2017-04-15
966,1,90,4,20,4.0,2017-04-15
967,1,82,1,10,0.0,2017-04-15
968,1,82,3,10,22.0,2017-04-15
969,1,19,1,10,20.0,2017-04-15
970,1,19,1,8,25.0,2017-04-15
971,1,19,1,6,30.0,2017-04-15
972,1,7,1,10,77.0,2017-04-15
973,1,7,1,8,88.0,2017-04-15
974,1,7,1,6,99.0,2017-04-15
975,1,78,3,6,12.0,2017-04-18
976,1,24,5,5,115.0,2017-04-18
977,1,68,4,8,30.0,2017-04-18
978,1,79,4,1,26.4,2017-04-18
979,1,36,4,8,35.2,2017-04-18
980,1,71,4,8,50.0,2017-04-18
981,1,70,6,1,0.0,2017-04-18
982,1,91,4,5,0.0,2017-04-21
983,1,60,4,5,40.0,2017-04-21
984,1,82,4,5,35.2,2017-04-21
985,1,6,3,5,110.0,2017-04-21
986,1,74,3,5,30.0,2017-04-21
987,1,100,3,10,44.0,2017-04-21
988,1,62,3,5,18.0,2017-04-21
989,1,53,3,60,0.0,2017-04-21
990,1,58,1,5,30.0,2017-04-21
991,1,58,2,5,50.0,2017-04-21
992,1,59,3,5,50.0,2017-04-21
993,1,61,3,10,0.0,2017-04-21
994,1,6,1,12,40.0,2017-04-24
995,1,6,1,10,80.0,2017-04-24
996,1,6,1,8,90.0,2017-04-24
997,1,6,1,6,100.0,2017-04-24
998,1,18,1,12,20.0,2017-04-24
999,1,18,1,10,40.0,2017-04-24
1000,1,18,1,8,45.0,2017-04-24
1001,1,18,1,6,50.0,2017-04-24
1002,1,9,1,12,25.0,2017-04-24
1003,1,9,1,10,50.0,2017-04-24
1004,1,9,1,8,55.0,2017-04-24
1005,1,9,1,6,60.0,2017-04-24
1006,1,27,1,12,12.5,2017-04-24
1007,1,27,1,10,25.0,2017-04-24
1008,1,27,1,8,30.0,2017-04-24
1009,1,27,1,6,35.0,2017-04-24
1010,1,20,4,5,10.0,2017-04-24
1011,1,53,8,125,0.0,2017-04-24
1012,1,21,4,6,50.0,2017-04-24
1013,1,14,4,10,50.0,2017-04-24
1014,1,28,1,12,2.5,2017-04-24
1015,1,28,1,10,5.0,2017-04-24
1016,1,28,1,8,7.5,2017-04-24
1017,1,28,1,6,10.0,2017-04-24
1018,1,30,1,12,5.0,2017-04-24
1019,1,30,1,10,10.0,2017-04-24
1020,1,30,1,8,15.0,2017-04-24
1021,1,30,1,6,20.0,2017-04-24
1022,1,90,4,20,4.0,2017-04-24
1023,1,19,1,10,20.0,2017-04-24
1024,1,19,1,8,25.0,2017-04-24
1025,1,19,1,6,30.0,2017-04-24
1026,1,7,1,10,77.0,2017-04-24
1027,1,7,1,8,88.0,2017-04-24
1028,1,7,1,6,99.0,2017-04-24
1029,1,18,4,5,55.0,2017-04-26
1030,1,18,1,5,60.0,2017-04-26
1031,1,79,4,1,35.2,2017-04-26
1032,1,36,4,8,35.2,2017-04-26
1033,1,71,4,8,50.0,2017-04-26
1034,1,102,3,1,70.0,2017-04-30
1035,1,1,1,12,20.0,2017-04-30
1036,1,1,1,10,27.5,2017-04-30
1037,1,1,1,8,35.0,2017-04-30
1038,1,1,1,6,42.5,2017-04-30
1039,1,87,1,12,15.0,2017-04-30
1040,1,87,1,10,20.0,2017-04-30
1041,1,87,1,8,25.0,2017-04-30
1042,1,87,1,6,30.0,2017-04-30
1043,1,33,1,12,10.0,2017-04-30
1044,1,33,1,10,20.0,2017-04-30
1045,1,33,1,8,25.0,2017-04-30
1046,1,33,1,6,35.0,2017-04-30
1047,1,52,1,12,20.0,2017-04-30
1048,1,52,1,6,22.5,2017-04-30
1049,1,52,2,6,20.0,2017-04-30
1050,1,89,1,6,77.0,2017-04-30
1051,1,6,1,12,40.0,2017-05-02
1052,1,6,1,10,80.0,2017-05-02
1053,1,6,1,8,90.0,2017-05-02
1054,1,6,1,6,100.0,2017-05-02
1055,1,57,1,12,45.0,2017-05-02
1056,1,57,1,10,55.0,2017-05-02
1057,1,57,1,8,70.0,2017-05-02
1058,1,57,1,6,80.0,2017-05-02
1059,1,1,1,12,20.0,2017-05-02
1060,1,1,1,10,27.5,2017-05-02
1061,1,1,1,8,35.0,2017-05-02
1062,1,1,1,6,42.5,2017-05-02
1063,1,62,1,12,10.0,2017-05-02
1064,1,62,1,10,13.2,2017-05-02
1065,1,62,1,8,17.6,2017-05-02
1066,1,62,1,6,22.0,2017-05-02
1067,1,21,4,12,40.0,2017-05-02
1068,1,35,4,8,40.0,2017-05-02
1069,1,33,4,8,25.0,2017-05-02
1070,1,72,4,8,25.0,2017-05-02
1071,1,51,1,6,25.0,2017-05-02
1072,1,89,1,6,93.5,2017-05-02
1073,1,88,5,10,0.0,2017-05-02
1074,1,35,4,5,135.0,2017-05-05
1075,1,35,1,5,155.0,2017-05-05
1076,1,98,4,8,60.0,2017-05-05
1077,1,101,5,6,115.0,2017-05-05
1078,1,95,4,8,0.0,2017-05-05
1079,1,94,3,4,275.0,2017-05-05
1080,1,102,3,1,57.3,2017-05-08
1081,1,96,1,12,20.0,2017-05-08
1082,1,96,1,10,30.0,2017-05-08
1083,1,96,1,8,40.0,2017-05-08
1084,1,96,1,6,50.0,2017-05-08
1085,1,1,1,12,20.0,2017-05-08
1086,1,1,1,10,27.5,2017-05-08
1087,1,1,1,8,35.0,2017-05-08
1088,1,1,1,6,42.5,2017-05-08
1089,1,57,1,12,45.0,2017-05-08
1090,1,57,1,10,55.0,2017-05-08
1091,1,57,1,8,70.0,2017-05-08
1092,1,57,1,6,80.0,2017-05-08
1093,1,53,8,125,0.0,2017-05-08
1094,1,49,4,5,6.0,2017-05-08
1095,1,62,1,12,10.0,2017-05-08
1096,1,62,1,10,13.2,2017-05-08
1097,1,62,1,8,17.6,2017-05-08
1098,1,62,1,6,22.0,2017-05-08
1099,1,22,4,8,25.0,2017-05-08
1100,1,14,4,10,57.3,2017-05-08
1101,1,59,1,12,5.0,2017-05-08
1102,1,59,1,10,10.0,2017-05-08
1103,1,59,1,8,15.0,2017-05-08
1104,1,59,1,6,20.0,2017-05-08
1105,1,58,1,12,10.0,2017-05-08
1106,1,58,1,10,15.0,2017-05-08
1107,1,58,1,8,20.0,2017-05-08
1108,1,58,1,6,25.0,2017-05-08
1109,1,24,1,5,95.0,2017-05-10
1110,1,24,3,5,135.0,2017-05-10
1111,1,24,1,5,140.0,2017-05-10
1112,1,68,4,8,40.0,2017-05-10
1113,1,71,4,8,40.0,2017-05-10
1114,1,79,4,1,26.4,2017-05-10
1115,1,36,4,8,35.2,2017-05-10
1116,1,71,4,8,50.0,2017-05-10
1117,1,70,6,1,0.0,2017-05-10
1118,1,88,5,10,0.0,2017-05-12
1119,1,92,5,5,145.0,2017-05-12
1120,1,98,4,8,70.0,2017-05-12
1121,1,101,2,5,105.0,2017-05-12
1122,1,101,2,5,115.0,2017-05-12
1123,1,101,1,5,120.0,2017-05-12
1124,1,95,1,8,0.0,2017-05-12
1125,1,95,2,7,0.0,2017-05-12
1126,1,95,1,6,0.0,2017-05-12
1127,1,6,1,10,40.0,2017-05-15
1128,1,6,3,15,80.0,2017-05-15
1129,1,10,1,10,40.0,2017-05-15
1130,1,10,3,15,70.0,2017-05-15
1131,1,1,1,11,20.0,2017-05-15
1132,1,1,3,15,27.5,2017-05-15
1133,1,60,1,11,15.0,2017-05-15
1134,1,60,3,15,30.0,2017-05-15
1135,1,62,3,15,10.0,2017-05-15
1136,1,56,3,15,44.0,2017-05-15
1137,1,81,3,15,66.0,2017-05-15
1138,1,24,1,5,135.0,2017-05-17
1139,1,24,1,5,140.0,2017-05-17
1140,1,24,2,5,145.0,2017-05-17
1141,1,24,1,5,135.0,2017-05-17
1142,1,78,3,6,14.0,2017-05-17
1143,1,71,5,8,44.0,2017-05-17
1144,1,68,5,8,44.0,2017-05-17
1145,1,79,2,1,44.0,2017-05-17
1146,1,70,2,1,0.0,2017-05-17
1147,1,36,2,8,35.2,2017-05-17
1148,1,92,1,5,65.0,2017-05-19
1149,1,92,3,6,85.0,2017-05-19
1150,1,92,1,5,105.0,2017-05-19
1151,1,101,1,5,95.0,2017-05-19
1152,1,101,1,5,105.0,2017-05-19
1153,1,101,1,5,115.0,2017-05-19
1154,1,101,1,5,125.0,2017-05-19
1155,1,101,1,5,130.0,2017-05-19
1156,1,66,5,2,300.0,2017-05-19
1157,1,6,1,12,50.0,2017-05-21
1158,1,6,1,10,90.0,2017-05-21
1159,1,6,1,8,100.0,2017-05-21
1160,1,6,1,6,110.0,2017-05-21
1161,1,10,1,12,40.0,2017-05-21
1162,1,10,1,10,80.0,2017-05-21
1163,1,10,1,8,90.0,2017-05-21
1164,1,10,1,6,100.0,2017-05-21
1165,1,62,1,12,8.8,2017-05-21
1166,1,62,1,10,10.0,2017-05-21
1167,1,62,1,8,13.2,2017-05-21
1168,1,62,1,6,17.6,2017-05-21
1169,1,60,1,12,15.0,2017-05-21
1170,1,60,1,10,35.0,2017-05-21
1171,1,60,1,8,40.0,2017-05-21
1172,1,60,1,6,45.0,2017-05-21
1173,1,102,3,1,70.5,2017-05-21
1174,1,57,1,12,47.5,2017-05-21
1175,1,57,1,10,57.5,2017-05-21
1176,1,57,1,8,72.5,2017-05-21
1177,1,57,1,6,82.5,2017-05-21
1178,1,53,8,125,0.0,2017-05-21
1179,1,14,4,12,50.0,2017-05-21
1180,1,61,4,10,0.0,2017-05-21
1181,1,20,4,6,12.0,2017-05-21
1182,1,28,1,12,2.5,2017-05-21
1183,1,28,1,10,5.0,2017-05-21
1184,1,28,1,8,7.5,2017-05-21
1185,1,28,1,6,10.0,2017-05-21
1186,1,30,1,12,5.0,2017-05-21
1187,1,30,1,10,10.0,2017-05-21
1188,1,30,1,8,15.0,2017-05-21
1189,1,30,1,6,20.0,2017-05-21
1190,1,58,1,12,15.0,2017-05-21
1191,1,58,1,10,20.0,2017-05-21
1192,1,58,1,8,25.0,2017-05-21
1193,1,58,1,6,30.0,2017-05-21
1194,1,76,1,6,93.5,2017-05-21
1195,1,80,1,6,66.0,2017-05-21
1196,1,92,1,8,55.0,2017-05-24
1197,1,92,1,5,95.0,2017-05-24
1198,1,92,1,5,105.0,2017-05-24
1199,1,92,1,5,125.0,2017-05-24
1200,1,92,1,5,135.0,2017-05-24
1201,1,92,1,5,145.0,2017-05-24
1202,1,99,1,8,45.0,2017-05-24
1203,1,99,1,8,65.0,2017-05-24
1204,1,99,2,8,75.0,2017-05-24
1205,1,99,1,8,95.0,2017-05-24
1206,1,99,1,8,105.0,2017-05-24
1207,1,91,3,5,0.0,2017-05-24
1208,1,101,1,8,45.0,2017-05-24
1209,1,101,1,5,95.0,2017-05-24
1210,1,101,1,5,115.0,2017-05-24
1211,1,101,1,5,120.0,2017-05-24
1212,1,6,1,12,60.0,2017-06-05
1213,1,6,1,10,90.0,2017-06-05
1214,1,6,1,8,100.0,2017-06-05
1215,1,6,1,6,110.0,2017-06-05
1216,1,10,1,12,60.0,2017-06-05
1217,1,10,1,10,90.0,2017-06-05
1218,1,10,1,8,100.0,2017-06-05
1219,1,10,1,6,110.0,2017-06-05
1220,1,18,1,12,22.5,2017-06-05
1221,1,18,1,10,45.0,2017-06-05
1222,1,18,1,8,50.0,2017-06-05
1223,1,18,1,6,55.0,2017-06-05
1224,1,57,1,12,50.0,2017-06-05
1225,1,57,1,10,60.0,2017-06-05
1226,1,57,1,8,75.0,2017-06-05
1227,1,57,1,6,85.0,2017-06-05
1228,1,33,4,8,25.0,2017-06-05
1229,1,53,8,125,0.0,2017-06-05
1230,1,62,1,12,8.8,2017-06-05
1231,1,62,1,10,10.0,2017-06-05
1232,1,62,1,8,13.2,2017-06-05
1233,1,62,1,6,17.6,2017-06-05
1234,1,105,4,8,0.0,2017-06-05
1235,1,5,1,12,2.5,2017-06-05
1236,1,5,1,10,5.0,2017-06-05
1237,1,5,1,8,7.5,2017-06-05
1238,1,5,1,6,10.0,2017-06-05
1239,1,20,4,7,10.0,2017-06-05
1240,1,51,1,6,25.0,2017-06-05
1241,1,76,1,6,110.0,2017-06-05
1242,1,58,1,12,15.0,2017-06-05
1243,1,58,1,10,20.0,2017-06-05
1244,1,58,1,8,25.0,2017-06-05
1245,1,58,1,6,30.0,2017-06-05
1246,1,59,1,12,10.0,2017-06-05
1247,1,59,1,10,15.0,2017-06-05
1248,1,59,1,8,20.0,2017-06-05
1249,1,59,1,6,25.0,2017-06-05
1250,1,99,1,10,45.0,2017-06-09
1251,1,99,1,6,95.0,2017-06-09
1252,1,99,1,6,115.0,2017-06-09
1253,1,99,1,6,115.0,2017-06-09
1254,1,106,3,6,5.0,2017-06-09
1255,1,107,1,1,0.0,2017-06-09
1256,1,107,1,1,17.2,2017-06-09
1257,1,6,1,12,50.0,2017-06-12
1258,1,6,1,10,90.0,2017-06-12
1259,1,6,1,8,100.0,2017-06-12
1260,1,6,1,6,110.0,2017-06-12
1261,1,57,1,12,52.5,2017-06-12
1262,1,57,1,10,62.5,2017-06-12
1263,1,57,1,8,77.5,2017-06-12
1264,1,57,1,6,87.5,2017-06-12
1265,1,10,1,12,50.0,2017-06-12
1266,1,10,1,10,90.0,2017-06-12
1267,1,10,1,8,100.0,2017-06-12
1268,1,10,1,6,110.0,2017-06-12
1269,1,1,1,12,49.5,2017-06-12
1270,1,1,1,10,66.0,2017-06-12
1271,1,1,1,8,82.5,2017-06-12
1273,1,1,1,6,99.0,2017-06-12
1274,1,53,9,125,0.0,2017-06-12
1275,1,96,4,10,26.4,2017-06-12
1276,1,75,4,10,26.4,2017-06-12
1277,1,37,4,6,0.0,2017-06-12
1278,1,105,4,6,0.0,2017-06-12
1279,1,62,2,10,10.0,2017-06-12
1280,1,62,1,8,13.2,2017-06-12
1281,1,62,1,6,17.6,2017-06-12
1282,1,90,4,20,4.0,2017-06-12
1283,1,58,1,12,25.0,2017-06-12
1284,1,58,1,10,30.0,2017-06-12
1285,1,58,1,8,35.0,2017-06-12
1286,1,58,1,6,40.0,2017-06-12
1287,1,19,1,10,20.0,2017-06-12
1288,1,19,1,8,25.0,2017-06-12
1289,1,19,1,6,30.0,2017-06-12
1290,1,19,1,2,32.5,2017-06-12
1291,1,7,1,10,66.0,2017-06-12
1292,1,7,1,8,77.0,2017-06-12
1293,1,7,1,6,93.5,2017-06-12
1294,1,7,1,4,110.0,2017-06-12
1295,1,66,5,2,345.0,2017-06-14
1296,1,6,1,12,50.0,2017-06-14
1297,1,6,1,10,90.0,2017-06-14
1298,1,6,1,8,100.0,2017-06-14
1299,1,6,1,6,110.0,2017-06-14
1300,1,10,1,12,50.0,2017-06-14
1301,1,10,1,10,90.0,2017-06-14
1302,1,10,1,8,100.0,2017-06-14
1303,1,10,1,6,110.0,2017-06-14
1304,1,57,1,12,55.0,2017-06-14
1305,1,57,1,10,70.0,2017-06-14
1306,1,57,1,8,80.0,2017-06-14
1307,1,57,1,6,90.0,2017-06-14
1308,1,1,1,12,55.0,2017-06-14
1309,1,1,1,10,71.5,2017-06-14
1310,1,1,1,8,88.0,2017-06-14
1311,1,1,1,6,104.5,2017-06-14
1312,1,91,3,5,0.0,2017-07-01
1313,1,75,3,5,44.0,2017-07-01
1314,1,62,3,5,17.6,2017-07-01
1315,1,108,3,5,5.0,2017-07-01
